horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:50:23.398526625,0.25,72004,4848812,4743408,430916,44133926,16357147,237966,3.120,7628200,1971773,99.73
11:50:25.636650919,0.25,194251,7468258,6645713,787218,32588065,13449234,145671,2.389,6098552,1619082,99.72
11:50:27.710544112,0.25,73066,4886099,5164771,490890,23444203,10879320,70227,1.438,4882397,1331123,99.71
11:50:29.797369566,0.25,74630,4861979,7359512,960755,23334767,10607334,70467,1.467,4804596,1298338,99.75
11:50:31.957856175,0.25,62693,4823264,7025733,953933,22441831,10594030,70268,1.459,4814642,1295744,99.73
11:50:34.215071219,0.25,223625,7196474,4818534,420548,21546605,10367272,61280,1.297,4723827,1273892,99.72
11:50:36.370776863,0.25,1673212,41659046,79392076,15942519,46859447,16580215,165086,2.191,7533390,2024579,99.72
11:50:38.517507120,0.25,151418,6806816,7156961,968018,47017844,15680319,174750,2.381,7338368,1890580,99.72
11:50:40.732303392,0.25,149942,6598409,6720862,899744,37796452,14341210,153479,2.289,6705206,1716231,99.72
11:50:42.951970124,0.25,159711,7299246,6805153,930557,42362731,14432263,159457,2.355,6770798,1750585,99.72
11:50:45.063732160,0.25,147405,6632129,7115004,930211,64410104,20672383,279603,2.928,9550210,2494976,99.72
11:50:47.217438721,0.25,189384,8514115,4770497,413507,23796380,10488643,74083,1.512,4898934,1281088,99.84
11:50:49.306938224,0.25,89528,5220248,4811876,424997,22388768,10424319,65440,1.367,4787947,1271977,99.72
11:50:51.410638162,0.25,80763,5074097,4820553,441229,23137578,10966482,74275,1.491,4981456,1335531,99.74
11:50:53.653885482,0.25,77030,4894439,5409234,472128,47564926,15907000,235597,3.181,7407322,1915456,99.72
11:50:55.752275132,0.25,80464,4920356,5506643,542586,391746972,104843951,2062648,4.014,51391606,10506216,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.88
11:50:58.038540052,0.25,62991,4753716,5279225,536706,23621593,10566768,72720,1.499,4850124,1286754,99.77
11:51:00.139560486,0.25,70106,4849091,7126235,946303,22884236,10435410,66909,1.400,4778046,1277979,99.71
11:51:02.216420991,0.25,75995,5038188,7858515,1004724,22459645,10142771,64416,1.367,4712656,1241259,99.81
11:51:04.350579157,0.25,76410,5040273,4799800,426624,22390842,10490612,63625,1.331,4780551,1285500,99.74
11:51:06.403039478,0.25,80492,5158426,4819448,441221,22884859,10451383,67568,1.409,4793933,1275187,99.72
11:51:08.624132571,0.25,217709,7077518,4769843,413567,23979553,10758504,76846,1.576,4875389,1306599,99.73
11:51:10.693060617,0.25,225711,7272298,4786227,407196,23759184,10783358,70130,1.439,4874547,1314544,99.74
11:51:12.813356340,0.25,71771,4840493,4911604,454865,24107584,10858627,74620,1.509,4945011,1318498,99.74
11:51:14.968274420,0.25,61753,4824420,4951878,448596,42644227,18032447,215267,2.627,8193627,2193170,99.72
11:51:17.255346678,0.25,2447160,57268278,4867097,441310,23415074,10398855,70668,1.473,4796446,1279184,99.77
11:51:19.411814296,0.25,74160,4953663,4860978,444110,21795033,10513561,65549,1.380,4751066,1289375,99.90
11:51:21.534639562,0.25,72647,4883419,4840019,434786,23695589,10614752,76094,1.569,4850727,1287516,99.74
11:51:23.601368059,0.25,75266,4883063,4748212,412644,24954334,11137481,81173,1.606,5053927,1348567,99.78
11:51:25.734095495,0.25,196353,7506971,4757058,403898,25700994,12039455,85074,1.562,5447375,1460871,99.72
11:51:27.814471359,0.25,74668,4919400,4838639,435066,22099463,10691616,68152,1.416,4811725,1307604,99.72
11:51:29.968676455,0.25,64312,4882541,5003952,474196,40139163,14846544,217801,3.132,6954535,1781270,99.73
11:51:32.149757681,0.25,68118,4977866,4888024,432717,51096404,16912825,238020,3.015,7893651,2055682,99.72
11:51:34.248414968,0.25,82465,5072610,5323139,445837,22665517,10367782,68503,1.445,4740906,1271185,99.72
11:51:36.412807394,0.25,90350,5407984,29193756,5619068,708026119,165295422,3456213,4.339,79648639,16483859,99.72
11:51:38.684807920,0.25,164336,7229058,6685521,854292,37615775,13615380,132038,2.094,6306732,1638592,99.76
11:51:41.057436147,0.25,141830,6895384,7171950,924178,44067942,15355641,155614,2.207,7052269,1875288,99.79
11:51:43.237546775,0.25,153456,6959715,6280068,715004,43998678,15320914,156005,2.205,7075449,1875961,99.72
11:51:45.330737694,0.25,151844,6863550,14193570,1869570,42267732,14633772,156142,2.263,6898285,1769331,99.72
11:51:47.423899503,0.25,265898,10839024,4884220,453405,23008731,10595575,69318,1.434,4834118,1289004,99.71
11:51:49.519719851,0.25,67760,4851503,4820568,445042,24399232,10870842,76269,1.541,4950287,1319817,99.83
11:51:51.559628947,0.25,82598,5428465,5027768,487897,24662699,11202318,78648,1.553,5065384,1359358,99.73
11:51:53.662974543,0.25,69654,4774011,4966691,469349,24365840,10951682,82189,1.650,4982617,1325822,99.72
11:51:55.770460758,0.25,91815,5226226,4775705,406460,23169524,11009558,75075,1.514,4957795,1338524,99.81
11:51:58.018135194,0.25,85799,5128897,4892879,454931,23589542,10733449,71132,1.462,4865642,1317923,99.72
11:52:00.141000856,0.25,70277,4900787,4758822,416441,44024669,14645177,215841,3.120,6918702,1765542,99.73
11:52:02.280533925,0.25,82474,5067145,4819945,422223,43815170,16359967,232548,3.054,7613716,1981973,99.75
11:52:04.506827131,0.25,73838,4871839,4909253,443055,23274441,10608637,68927,1.438,4793765,1300705,99.72
11:52:06.600839705,0.25,71275,4892859,4983588,460989,24194792,11033557,79029,1.586,4981440,1344073,99.87
11:52:08.692831665,0.25,69367,4835743,7641199,1008879,23745246,10911928,74630,1.510,4941084,1328882,99.72
11:52:10.804969304,0.25,72640,4838500,7059134,931059,23180357,10763623,62689,1.297,4834722,1326979,99.71
11:52:12.967111553,0.25,69238,4858784,4941888,465387,22273056,10648798,69069,1.432,4823868,1305216,99.73
11:52:15.220842886,0.25,219127,7020491,7697242,942766,39350277,14939396,184205,2.690,6848927,1797097,99.73
11:52:17.389517939,0.25,3387420,78403593,4923375,460091,23927759,10782967,81836,1.653,4952181,1318748,99.72
11:52:19.575645971,0.25,66473,4702452,4813177,436077,24171790,11314665,84467,1.664,5077616,1374681,99.73
11:52:21.781213435,0.25,68165,4807073,4892528,429176,23773343,10652565,72387,1.479,4893410,1288539,99.72
11:52:23.872175323,0.25,68483,4827858,5021436,478659,21379277,10399002,66944,1.422,4708184,1274178,99.76
11:52:26.129601877,0.25,72980,4857749,4989246,476491,23686371,10607691,72920,1.499,4864754,1298546,99.72
11:52:28.181111742,0.25,76967,4922180,4698649,406417,21367583,10259465,62136,1.326,4684921,1262513,99.72
11:52:30.423257044,0.25,78727,4939260,4802138,434863,22501984,10399141,64139,1.361,4713246,1273681,99.74
11:52:32.530345937,0.25,70558,4907258,4789222,419291,49272557,16170894,227768,3.007,7573931,1948212,99.77
11:52:34.675598951,0.25,67222,4756029,4832880,422214,46585834,15498515,224343,3.119,7193060,1860318,99.74
11:52:36.736063549,0.25,71147,4889928,69457402,13583006,670544632,154185643,3153643,4.293,73454287,15924588,99.72
11:52:38.931539043,0.25,163505,7091891,9923998,1493287,28599376,12160259,103990,1.844,5639299,1471018,99.87
11:52:41.082331586,0.25,132243,6472729,9219024,1442460,36578931,14506037,145610,2.167,6720744,1755599,99.71
11:52:43.241356821,0.25,157179,6978302,6572639,856632,41010159,14067691,152550,2.285,6677228,1698675,99.69
11:52:45.358626232,0.25,312516,9072495,7531777,999219,42412550,15318383,148299,2.116,7009691,1863226,99.72
11:52:47.532260915,0.25,336327,10234211,4912587,441339,24130025,10942214,75098,1.522,4933970,1335443,99.77
11:52:49.676764221,0.25,68569,4787020,4775952,426767,23899039,11201520,84576,1.676,5046918,1361949,99.73
11:52:51.765915489,0.25,71061,4858733,4754025,411768,24002595,11151655,84314,1.680,5017468,1357142,99.72
11:52:53.949052399,0.25,69931,4827517,4934301,455774,23117919,10575922,64150,1.328,4829009,1289193,99.72
11:52:56.034365872,0.25,109852,5654998,5062051,478677,23204275,10560729,66315,1.363,4864637,1281790,99.73
11:52:58.268042085,0.25,74472,4890608,4924865,450667,25030114,10887176,80383,1.604,5011958,1331734,99.73
11:53:00.288702663,0.25,80224,5062085,4820048,427377,23443384,10666806,69303,1.431,4842044,1308114,99.73
11:53:02.441171388,0.25,88127,5145999,4814631,451697,22009323,10506907,70597,1.481,4766194,1283787,99.72
11:53:04.666818936,0.25,68950,4823227,4913859,450629,24398535,10907903,76480,1.542,4959479,1329522,99.73
11:53:06.795362732,0.25,69491,4908476,5173444,472307,25215324,11197243,85187,1.678,5075345,1356851,99.72
11:53:08.934785827,0.25,67897,4875318,4961179,459440,39512225,14637591,214766,3.140,6840467,1760691,99.74
11:53:11.096491835,0.25,65380,4815627,5063650,483144,26169085,11666521,75886,1.437,5281258,1437442,99.73
11:53:13.165916475,0.25,67841,4870236,7332758,970748,22033104,10460914,72456,1.519,4769793,1287364,99.72
11:53:15.389242382,0.25,80573,5053873,9587219,1402208,22592539,10857675,67729,1.397,4846746,1333631,99.74
11:53:17.512812565,0.25,3455499,83614996,18919361,3649979,23959918,11132748,73370,1.470,4991833,1353964,99.74
11:53:19.711185681,0.25,216307,6964485,4993072,444491,23401240,11100411,76485,1.537,4977295,1353907,99.72
11:53:21.930050310,0.25,68991,4906330,5328619,501637,22661633,10848928,68172,1.400,4870495,1331390,99.73
11:53:24.098763876,0.25,65558,4881244,4970770,455226,22231650,10494911,69386,1.449,4789324,1290892,99.72
11:53:26.268386297,0.25,75583,4961204,4877957,441743,23752833,11132538,78620,1.561,5035832,1372596,99.72
11:53:28.395099199,0.25,80253,5005238,4890021,432085,21450955,10450690,63465,1.342,4728552,1285288,99.73
11:53:30.581744709,0.25,70816,4909238,4821945,450395,23176160,10993740,75708,1.533,4940058,1335202,99.72
