horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:09:59.082634706,0.25,72435,1922688,10439770,2768810,62379953,11707254,119290,2.606,4577812,2328391,99.65
11:10:00.938520634,0.25,63330,1674724,1909752,953931,56094782,12042618,190970,3.529,5411777,2530642,99.65
11:10:02.836322367,0.25,283283,5800155,2401373,1134004,25521312,6156066,77229,3.109,2484165,1387256,99.66
11:10:04.714603456,0.25,71031,1928516,935947,432772,67852310,12984293,241720,3.835,6303582,2754457,99.75
11:10:06.598743266,0.25,68084,1820867,827753,386291,57858302,12111054,237536,4.071,5834904,2487406,99.64
11:10:08.478450629,0.25,73647,1979916,1127557,496598,31923223,7290936,96420,3.216,2998240,1587119,99.60
11:10:10.334633886,0.25,184047,4310338,939483,424503,30662789,7104601,89918,3.118,2884130,1551551,99.51
11:10:12.197675978,0.25,67536,1697240,974863,443768,31039009,7146743,87156,3.040,2866795,1587231,99.57
11:10:14.062813961,0.25,66456,1779097,1448512,564624,28910282,6745599,82451,2.997,2750940,1503512,99.79
11:10:15.944452801,0.25,64752,1708944,1029278,496731,29632223,6946553,83989,3.014,2786487,1566667,99.66
11:10:17.790945117,0.25,68901,1792694,1053300,487194,31085181,7244737,92232,3.130,2946251,1594682,99.59
11:10:19.673206662,0.25,64999,1744754,983416,448834,59797154,13834098,218978,3.419,6405362,2866466,99.55
11:10:21.543261844,0.25,204524,3923347,951288,433204,27433122,6381183,81474,3.130,2602726,1441415,99.51
11:10:23.569412894,0.25,238270,5047628,962512,448428,29038129,6777215,83470,3.047,2739529,1528122,99.58
11:10:25.451609654,0.25,209583,4099752,1048709,478231,26228041,7032016,84348,3.040,2774864,1444828,99.44
11:10:27.334183415,0.25,69675,1827177,932839,435832,27474525,6419073,78342,3.019,2595189,1447273,99.58
11:10:29.213067129,0.25,69789,1825367,2175134,1024303,27962496,6688230,80834,2.971,2720450,1517245,99.66
11:10:31.088031539,0.25,64545,1676372,1781132,875079,55487155,13056526,196840,3.334,5903588,2753289,99.58
11:10:32.992531142,0.25,67501,1783845,1000156,463859,57958650,12797245,241638,3.903,6191494,2699404,99.59
